node_id;latitude;longitude
83279;-11.8718903;-77.1393163
83367;-11.8604103;-77.1379271
83430;-11.8685883;-77.1321495
83315;-11.8689811;-77.1321145
83283;-11.875635;-77.1395462
83284;-11.8750488;-77.1381959
83285;-11.8528979;-77.1488455
83392;-11.8534451;-77.1489274
83287;-11.8637265;-77.1414443
83371;-11.8605533;-77.1416085
83290;-11.8798605;-77.1394814
83293;-11.8650827;-77.1450789
83296;-11.8641756;-77.13872
83368;-11.8604097;-77.1388725
83299;-11.8569997;-77.1389609
83361;-11.8630068;-77.1320931
83304;-11.8543905;-77.1466284
83363;-11.8603692;-77.1337544
83319;-11.8595625;-77.1324687
83308;-11.8592535;-77.1319623
83309;-11.8770443;-77.1540401
83445;-11.8761696;-77.1412323
83316;-11.8688871;-77.1316837
83327;-11.8605479;-77.136826
83329;-11.8691774;-77.1299634
83375;-11.855275;-77.1455311
84291;-11.8533584;-77.1479335
84163;-11.8531657;-77.148205
84168;-11.8528222;-77.1490834
83334;-11.8674663;-77.1390401
83340;-11.8781614;-77.1264718
83347;-11.8840426;-77.1450012
83442;-11.8754069;-77.1378964
83387;-11.8765255;-77.1369606
83394;-11.8568129;-77.1584427
84388;-11.8512804;-77.1470273
83435;-11.8665342;-77.1376622
83425;-11.8673523;-77.1388716
83421;-11.8604563;-77.1397597
84187;-11.8561872;-77.1463097
83376;-11.8561519;-77.1466397
83443;-11.8760991;-77.1395413
83390;-11.8514122;-77.1509596
84009;-11.8512165;-77.15058
83389;-11.8489888;-77.1525017
84345;-11.8493857;-77.152256
84411;-11.8503737;-77.1516145
84381;-11.8510727;-77.1511556
83393;-11.8571102;-77.1614399
83413;-11.8445072;-77.171082
83450;-11.8276007;-77.115872
83452;-12.0509054;-77.0840399
83453;-12.0507137;-77.0829826
83454;-12.048917;-77.0821858
83455;-12.0505921;-77.082275
83456;-12.0490907;-77.0821676
83471;-11.8878889;-77.1264056
83574;-11.8879009;-77.126869
83488;-11.8879163;-77.1273186
83500;-11.8879327;-77.1277789
83461;-11.88795;-77.1282638
83559;-11.8879717;-77.1287225
83610;-11.8880059;-77.1294464
83466;-11.8880177;-77.1296963
83834;-11.8880266;-77.1298632
83909;-11.8880487;-77.1302808
83458;-11.8881079;-77.1305801
83470;-11.8845433;-77.1265489
83602;-11.8845732;-77.1273055
83615;-11.884592;-77.1277805
83462;-11.8846099;-77.1284324
83585;-11.8846266;-77.1289437
83465;-11.8846464;-77.1298279
83964;-11.884675;-77.1308974
83460;-11.884675;-77.1312842
83577;-11.8870359;-77.1282899
83605;-11.8865545;-77.1283052
83519;-11.8860916;-77.1283401
83620;-11.8856454;-77.128386
83592;-11.8851606;-77.1284102
83566;-11.8841299;-77.1284604
83569;-11.8837284;-77.1284759
83463;-11.8831089;-77.1284999
83464;-11.8820934;-77.1299363
83632;-11.8822099;-77.1299375
83627;-11.8832443;-77.1298973
83523;-11.8837263;-77.1298723
83565;-11.8841321;-77.1298527
83502;-11.884198;-77.1298495
83498;-11.8851383;-77.12982
83593;-11.8852112;-77.1298179
83622;-11.8857281;-77.1297976
83467;-11.8784862;-77.1293272
83503;-11.8785711;-77.1288101
83481;-11.8832612;-77.1303764
83482;-11.8841517;-77.1303307
83468;-11.8793812;-77.1275071
83469;-11.8819431;-77.1266613
83633;-11.8820816;-77.1266498
83567;-11.8840635;-77.1265686
83494;-11.8850062;-77.1265318
83474;-11.8854687;-77.1265146
83549;-11.885931;-77.1264975
83990;-11.887969;-77.1264201
83661;-11.8898868;-77.1263904
83670;-11.8902431;-77.1263777
83972;-11.8913222;-77.1265251
83649;-11.8920483;-77.1266152
83651;-11.892412;-77.1266676
83853;-11.8931493;-77.1267737
83801;-11.8938949;-77.1268811
83832;-11.8940043;-77.1268948
83813;-11.8943825;-77.1269422
83925;-11.8950909;-77.127031
83792;-11.8958176;-77.1271221
83890;-11.8961595;-77.1271712
83777;-11.8965555;-77.127228
83645;-11.897247;-77.1273273
83785;-11.8980016;-77.1274616
83822;-11.8983544;-77.1275721
83816;-11.8987324;-77.127727
83472;-11.8994078;-77.1280038
83473;-11.8854893;-77.1272604
83475;-11.8794241;-77.1284114
83476;-11.8799543;-77.128412
83477;-11.8874998;-77.1287566
83478;-11.887536;-77.1294554
83479;-11.8799383;-77.1319567
83480;-11.8816907;-77.1318926
83483;-11.8816947;-77.1325725
83484;-11.8817454;-77.132855
83486;-11.8785463;-77.1316639
83487;-11.8870007;-77.1273664
83489;-11.8821531;-77.1284041
83490;-11.8826211;-77.1283795
83491;-11.8793907;-77.1299076
83493;-11.8850399;-77.1272825
83495;-11.8804438;-77.1290005
83496;-11.8820468;-77.1289518
83497;-11.8851695;-77.1308684
83911;-11.8851556;-77.1304007
83833;-11.8851431;-77.1299799
83499;-11.8870182;-77.1278244
83501;-11.8841623;-77.1289709
83504;-11.8794453;-77.1288542
83505;-11.8809846;-77.1304653
83506;-11.8810084;-77.1309426
83507;-11.8791473;-77.1315783
83508;-11.8794311;-77.1315616
83509;-11.880425;-77.1324111
83511;-11.8832778;-77.1308486
83512;-11.8841715;-77.1308139
83513;-11.8821732;-77.1288974
83514;-11.8826407;-77.1288727
83515;-11.8815611;-77.1299352
83516;-11.8815998;-77.1304509
83517;-11.8811283;-77.1326618
83518;-11.886112;-77.1290334
83542;-11.8794508;-77.1293865
83553;-11.8793743;-77.130425
83637;-11.8794278;-77.1315074
83532;-11.8794708;-77.132219
83545;-11.8795017;-77.1327364
83521;-11.8795118;-77.1332431
83522;-11.8836878;-77.1289988
83579;-11.8836981;-77.1292699
83524;-11.8875179;-77.1307737
83525;-11.8799605;-77.1285503
83608;-11.8804362;-77.1285186
83526;-11.8820221;-77.1284301
83527;-11.8804063;-77.1276832
83529;-11.8812702;-77.1276436
83528;-11.8819833;-77.1276108
83536;-11.8812487;-77.1271708
83531;-11.8786169;-77.1322969
83563;-11.8792042;-77.1322433
83533;-11.8851015;-77.1316255
83751;-11.8847345;-77.131644
83956;-11.8843962;-77.131661
83727;-11.8840483;-77.1316712
83855;-11.8836752;-77.131699
83628;-11.8833098;-77.1317263
83538;-11.8829524;-77.1317278
83721;-11.8825515;-77.1317295
83534;-11.8821559;-77.1317311
83535;-11.8803894;-77.1272139
83537;-11.8819607;-77.127135
83811;-11.8829613;-77.1321145
83929;-11.8829689;-77.1324468
83590;-11.8829779;-77.1328364
83539;-11.8829888;-77.1331863
83541;-11.882117;-77.1304388
83601;-11.8786751;-77.1328201
83546;-11.8870542;-77.1287724
83560;-11.887059;-77.1289987
83547;-11.8870691;-77.1294702
83548;-11.8859419;-77.1272382
83575;-11.8859377;-77.1269485
83550;-11.8816402;-77.1309143
83639;-11.8816628;-77.1313916
83551;-11.8817162;-77.1323492
83600;-11.8784762;-77.1303799
83562;-11.8791018;-77.1304132
83554;-11.8803347;-77.1305263
83599;-11.8801751;-77.1305289
83612;-11.8798803;-77.1305489
83555;-11.8796754;-77.1305631
83556;-11.8808812;-77.1323892
83582;-11.8809127;-77.1329554
83625;-11.8809321;-77.1333038
83558;-11.8865706;-77.1287736
83606;-11.8865788;-77.1290119
83561;-11.8856634;-77.129054
83564;-11.8841917;-77.131306
83616;-11.8841024;-77.1277934
83588;-11.8840787;-77.1270466
83568;-11.8836329;-77.1270588
83617;-11.8836641;-77.1278028
83570;-11.88257;-77.127088
83571;-11.8826576;-77.1292988
83572;-11.8799846;-77.1290879
83576;-11.8869849;-77.1269168
83604;-11.8865016;-77.1269326
83578;-11.8821904;-77.1293203
83597;-11.8831439;-77.1292853
83580;-11.8798974;-77.1309971
83581;-11.8821266;-77.1308925
83583;-11.8817094;-77.1330551
83584;-11.8831323;-77.129026
83586;-11.8851746;-77.1289045
83587;-11.8821;-77.1271003
83596;-11.8830456;-77.1270749
83589;-11.8814595;-77.1328524
83635;-11.8822121;-77.1328446
83688;-11.8825955;-77.132829
83591;-11.8851511;-77.1277532
83611;-11.8851987;-77.1295074
83594;-11.8799602;-77.1324334
83595;-11.8821879;-77.1323306
83618;-11.8830793;-77.1278336
83598;-11.8803483;-77.129711
83603;-11.886512;-77.127227
83614;-11.886533;-77.1276807
83607;-11.8804517;-77.129503
83621;-11.8856892;-77.1294988
83638;-11.8799164;-77.1314806
83619;-11.8856373;-77.1277277
83624;-11.8821111;-77.1301573
83636;-11.8822304;-77.1332313
83689;-11.8826135;-77.1332086
83629;-11.8833643;-77.1331522
83854;-11.8837283;-77.1331789
83717;-11.8841143;-77.1331649
83960;-11.8844494;-77.1331528
83679;-11.8847994;-77.1331454
83626;-11.8851416;-77.1331382
83641;-11.8832953;-77.1313463
83928;-11.8833372;-77.1324431
83659;-11.8833946;-77.133963
83918;-11.8834155;-77.1345325
83774;-11.8834414;-77.1348864
83795;-11.8834666;-77.1352298
83719;-11.8834807;-77.1354231
83631;-11.8834883;-77.1355263
83640;-11.8821365;-77.1313674
83812;-11.8821773;-77.1321321
83930;-11.882195;-77.1324806
83955;-11.884384;-77.1312973
83951;-11.8850942;-77.1312651
83900;-11.8854665;-77.1312481
83846;-11.8860999;-77.1312193
83732;-11.8866215;-77.1312091
83642;-11.8870326;-77.1311642
83643;-11.8854862;-77.1322938
83738;-11.8868796;-77.1321705
83980;-11.8872529;-77.1321805
83776;-11.8874061;-77.1321752
83892;-11.8876753;-77.1321884
83644;-11.8880255;-77.1321489
83872;-11.8971965;-77.1277121
83664;-11.8971472;-77.1280882
83762;-11.8970951;-77.1284858
83756;-11.8970448;-77.1288811
83823;-11.8968718;-77.1298367
83936;-11.8967666;-77.1302294
83646;-11.8967424;-77.1303182
83647;-11.8982113;-77.1308665
83800;-11.8985702;-77.1304483
83914;-11.8986444;-77.1301327
83805;-11.8987493;-77.1298353
83757;-11.8988836;-77.1294549
83761;-11.8990086;-77.1290833
83665;-11.8991414;-77.1287246
83703;-11.8992794;-77.1283475
83648;-11.8927951;-77.1291559
83656;-11.8926938;-77.1289874
83856;-11.8924977;-77.1286226
83764;-11.8923037;-77.1282619
83858;-11.8921049;-77.1279338
83894;-11.8919665;-77.1275821
83945;-11.8919246;-77.1273627
83825;-11.8919699;-77.1269776
83650;-11.8930246;-77.1287986
83755;-11.8928104;-77.12842
83763;-11.8926138;-77.1280726
83946;-11.8923351;-77.1274124
83711;-11.8923403;-77.1272256
83652;-11.8958797;-77.1339976
83797;-11.8965476;-77.1330868
83653;-11.8969356;-77.1324237
83883;-11.8878945;-77.1333883
83658;-11.8879036;-77.1335827
83695;-11.8879111;-77.1337332
83844;-11.8879175;-77.1338575
83828;-11.8879221;-77.1339455
83687;-11.8879272;-77.1340439
83708;-11.8879424;-77.134222
83734;-11.8879638;-77.1344372
83654;-11.8879737;-77.1345363
83655;-11.8944662;-77.1289336
83746;-11.894108;-77.1288875
83848;-11.893766;-77.1288434
83729;-11.8923905;-77.1291605
83876;-11.8920724;-77.129342
83739;-11.8917675;-77.1295103
83669;-11.8914439;-77.1297224
83657;-11.8911531;-77.1299093
83983;-11.8872566;-77.133611
83968;-11.886368;-77.1337136
83899;-11.8856384;-77.1338758
83902;-11.8855645;-77.1338926
83954;-11.8851833;-77.1338847
83868;-11.884829;-77.133885
83962;-11.8844869;-77.1338854
83790;-11.88374;-77.1339376
83713;-11.8830359;-77.1339724
83743;-11.8826978;-77.1339813
83942;-11.8899083;-77.1271334
83779;-11.889934;-77.1276913
83896;-11.8903318;-77.128555
83766;-11.8907337;-77.1292201
83673;-11.8913319;-77.1302132
83662;-11.8918263;-77.1314673
83917;-11.8876292;-77.1311373
83882;-11.8879058;-77.1318273
83935;-11.8879064;-77.1328821
83663;-11.8931205;-77.1275576
83802;-11.893796;-77.1276396
83831;-11.893901;-77.1276515
83814;-11.8942747;-77.1277007
83725;-11.8946365;-77.1277484
83923;-11.8949861;-77.1277945
83793;-11.8957064;-77.1279037
83889;-11.8960615;-77.1279575
83778;-11.8964571;-77.1280051
83748;-11.8967781;-77.1280438
83784;-11.897781;-77.1282182
83821;-11.8981173;-77.1283117
83815;-11.8984518;-77.1284465
83666;-11.894445;-77.132566
83759;-11.8949122;-77.1325525
83667;-11.8965605;-77.1312839
83668;-11.8925222;-77.1315577
83672;-11.8916163;-77.1300157
83857;-11.8912437;-77.1293723
83765;-11.8910472;-77.1290288
83859;-11.8908607;-77.1287127
83895;-11.8906543;-77.1283631
83674;-11.8904856;-77.1280781
83780;-11.8903031;-77.1275977
83943;-11.8902744;-77.127166
83826;-11.890258;-77.1267525
83671;-11.8966021;-77.1295529
83885;-11.8958627;-77.1294821
83851;-11.8954657;-77.1294058
83861;-11.8951359;-77.1293545
83920;-11.8947846;-77.1292998
83789;-11.8944313;-77.1292625
83808;-11.8943006;-77.1292486
83847;-11.8937156;-77.1291862
83870;-11.8925165;-77.1294649
83877;-11.8922392;-77.1296346
83675;-11.890844;-77.1278477
83676;-11.8960387;-77.1301641
83677;-11.8961134;-77.1297298
83678;-11.8847913;-77.1327416
83680;-11.8902358;-77.1311118
83681;-11.8899254;-77.1312605
83682;-11.8884517;-77.1312209
83683;-11.8881201;-77.1313525
83684;-11.8858301;-77.1342846
83685;-11.886462;-77.1341325
83686;-11.8872874;-77.1340926
83690;-11.8936719;-77.1329802
83691;-11.8942447;-77.1336446
83692;-11.8866304;-77.1303396
83693;-11.8866437;-77.1308075
83694;-11.8954403;-77.1295555
83696;-11.8887811;-77.1341719
83697;-11.8868635;-77.1303299
83698;-11.8868497;-77.1299108
83699;-11.8870375;-77.1303227
83700;-11.887061;-77.1307914
83701;-11.8837615;-77.1342578
83702;-11.884246;-77.1342185
83704;-11.8985987;-77.1280698
83705;-11.8886513;-77.1344915
83706;-11.8891455;-77.1346184
83707;-11.8872985;-77.1342672
83710;-11.8859296;-77.1328676
83712;-11.8931134;-77.1273195
83714;-11.8830764;-77.1345551
83715;-11.8905157;-77.132808
83716;-11.8904941;-77.1329879
83718;-11.884093;-77.1327714
83720;-11.8838836;-77.135389
83722;-11.8825692;-77.1321233
83723;-11.8984268;-77.1297208
83724;-11.8985628;-77.1293276
83726;-11.8946858;-77.127351
83728;-11.8840702;-77.1320657
83730;-11.8921967;-77.1288047
83731;-11.8865977;-77.1308093
83733;-11.8873109;-77.1344603
83735;-11.8895419;-77.1325279
83736;-11.8894661;-77.1328492
83737;-11.8868761;-77.132862
83740;-11.8915691;-77.1291801
83741;-11.8963181;-77.1287803
83742;-11.8962882;-77.1291618
83744;-11.8826942;-77.1345806
83745;-11.8941444;-77.1284858
83747;-11.8968215;-77.127668
83749;-11.89086;-77.132858
83750;-11.8908623;-77.1330248
83752;-11.8847582;-77.1320244
83753;-11.8851001;-77.13527
83754;-11.8850455;-77.1347999
83849;-11.8938154;-77.128434
83788;-11.8945306;-77.1285467
83921;-11.8948742;-77.1285909
83862;-11.8952447;-77.1286386
83887;-11.8959631;-77.1287311
83838;-11.8966382;-77.1288247
83938;-11.8974388;-77.1289469
83819;-11.8978818;-77.1290574
83787;-11.8981981;-77.1291829
83758;-11.8937717;-77.1350651
83818;-11.8951722;-77.1331103
83760;-11.8943987;-77.1318554
83820;-11.8979965;-77.1286885
83888;-11.8960134;-77.1283437
83922;-11.8949317;-77.128191
83830;-11.89385;-77.1280252
83803;-11.8937477;-77.1280103
83852;-11.8931315;-77.1279278
83874;-11.8916753;-77.1286455
83827;-11.8890885;-77.1302001
83991;-11.8882077;-77.1304881
83767;-11.8977689;-77.1293975
83768;-11.8973797;-77.129285
83769;-11.8883204;-77.1308893
83770;-11.8885908;-77.1315789
83771;-11.8899653;-77.1327084
83835;-11.889958;-77.132922
83772;-11.8899566;-77.1329649
83773;-11.8826319;-77.1349468
83775;-11.8840432;-77.1348494
83915;-11.8871012;-77.1313557
83873;-11.8965056;-77.1276224
83781;-11.8908259;-77.1274976
83782;-11.8888006;-77.1341259
83783;-11.8900633;-77.1344657
83871;-11.8978935;-77.1278321
83786;-11.8979686;-77.1298867
83806;-11.8980718;-77.1295701
83791;-11.883778;-77.134502
83908;-11.8957634;-77.127503
83794;-11.8826138;-77.1352574
83796;-11.8840381;-77.135181
83939;-11.8964317;-77.1329762
83798;-11.8963099;-77.1328438
83799;-11.8975616;-77.1300908
83804;-11.8884012;-77.1325079
83807;-11.8942018;-77.1298366
83809;-11.8957666;-77.1336122
83810;-11.8958072;-77.1330304
83907;-11.8943302;-77.1273098
83817;-11.8922286;-77.1349653
83842;-11.893919;-77.133744
83940;-11.8966988;-77.1314225
83913;-11.897649;-77.1297676
83937;-11.8972408;-77.1298721
83824;-11.8974588;-77.1299472
83931;-11.8916216;-77.1269318
83973;-11.8912763;-77.1268864
83949;-11.8887075;-77.1343452
83829;-11.889761;-77.1345923
83906;-11.8939616;-77.127208
83845;-11.8860453;-77.1299434
83836;-11.8911985;-77.1330606
83837;-11.8965846;-77.1298352
83840;-11.8966198;-77.1291963
83839;-11.8951842;-77.1290366
83886;-11.8959108;-77.1291226
83841;-11.8932186;-77.1335644
83843;-11.8864324;-77.1340005
83984;-11.8872748;-77.1338951
83910;-11.886067;-77.1303629
83963;-11.8860916;-77.1308289
83850;-11.8953235;-77.1304576
83879;-11.8837146;-77.1327977
83927;-11.8837013;-77.1324269
83863;-11.8836894;-77.1320953
83875;-11.8918765;-77.1289985
83933;-11.891791;-77.1281303
83976;-11.8914761;-77.1283275
83977;-11.8911772;-77.1285145
83860;-11.8949983;-77.1304188
83957;-11.8844101;-77.1320394
83864;-11.8851093;-77.1320094
83865;-11.88592;-77.1347041
83866;-11.8849198;-77.1348147
83904;-11.8848477;-77.1344752
83869;-11.8930123;-77.1306279
83878;-11.8924382;-77.1299748
83959;-11.8844351;-77.1327476
83880;-11.8851286;-77.1327359
83881;-11.8887824;-77.1314724
83987;-11.888243;-77.131692
83948;-11.8888848;-77.1339277
83884;-11.8901596;-77.1342776
83891;-11.8876115;-77.1328676
83916;-11.8873155;-77.1312697
83893;-11.8871271;-77.1307888
83932;-11.8915865;-77.1278083
83975;-11.8912789;-77.1279913
83978;-11.8909745;-77.1281725
83897;-11.8827812;-77.1354495
83898;-11.8859495;-77.134843
83905;-11.885849;-77.1343693
83926;-11.8854876;-77.1323661
83934;-11.8855113;-77.1328702
83903;-11.8843748;-77.1344831
83924;-11.8950413;-77.1273923
83912;-11.8973129;-77.1296668
83988;-11.8879961;-77.1310098
83919;-11.8947574;-77.1296078
83952;-11.8851167;-77.1323714
83958;-11.8844226;-77.1323928
83944;-11.8915579;-77.12733
83970;-11.8863181;-77.1328653
83981;-11.8872535;-77.1328597
83941;-11.8906685;-77.1301958
83979;-11.8908587;-77.127247
83974;-11.8912168;-77.1272967
83947;-11.8889285;-77.133804
83950;-11.8886156;-77.1345768
83965;-11.8884269;-77.1322105
83966;-11.8922026;-77.1331896
83967;-11.8865989;-77.1347426
83971;-11.8862975;-77.1323738
83985;-11.8873222;-77.1346378
83986;-11.8883368;-77.1328106
83996;-12.1789569;-77.0026507
83998;-12.1789429;-77.0026904
84034;-11.8465023;-77.1574547
84154;-11.8470814;-77.1578037
84120;-11.8474549;-77.1581231
84062;-11.847574;-77.1582205
84149;-11.84792;-77.1585036
84002;-11.8483784;-77.1588413
84225;-11.8530456;-77.1423053
84113;-11.8530168;-77.1420282
84220;-11.8490815;-77.1482962
84007;-11.8460282;-77.1580196
84153;-11.8465735;-77.158409
84193;-11.8469766;-77.1587926
84148;-11.847325;-77.1591064
84008;-11.8476844;-77.1595425
84382;-11.8508371;-77.1508051
84069;-11.8504851;-77.1510139
84410;-11.8501341;-77.1512222
84063;-11.849762;-77.1514585
84346;-11.8491433;-77.1518512
84256;-11.8487461;-77.1520809
84089;-11.8486734;-77.1521229
84277;-11.8483324;-77.1523349
84017;-11.851755;-77.1429442
84268;-11.8507477;-77.1416136
84019;-11.85057;-77.1410524
84020;-11.858966;-77.1412742
84218;-11.8588115;-77.1412321
84331;-11.8578069;-77.1409979
84177;-11.8573679;-77.1408358
84275;-11.8570394;-77.1405204
84228;-11.8567491;-77.1402387
84328;-11.8490951;-77.146028
84399;-11.848908;-77.1436796
84060;-11.8555724;-77.1387021
84296;-11.8553503;-77.1389827
84145;-11.8551086;-77.1392881
84259;-11.8548874;-77.1395646
84095;-11.85465;-77.1398614
84053;-11.8544385;-77.1401258
84305;-11.8542015;-77.1404221
84369;-11.8539414;-77.1407271
84027;-11.8555764;-77.1332412
84029;-11.851776;-77.1336851
84030;-11.8518034;-77.1434329
84269;-11.8511812;-77.1415798
84313;-11.8511259;-77.1409938
84237;-11.85106;-77.1402924
84285;-11.8507632;-77.1400628
84032;-11.8505523;-77.139893
84375;-11.8466935;-77.1570425
84336;-11.8462962;-77.1578416
84214;-11.8459246;-77.1580777
84278;-11.8457646;-77.1581674
84133;-11.8455338;-77.1582969
84129;-11.8454312;-77.1583493
84253;-11.845135;-77.1585006
84094;-11.8450052;-77.1585669
84035;-11.8446116;-77.1587864
84244;-11.8467366;-77.1561191
84314;-11.8468335;-77.1557048
84106;-11.8468832;-77.1554923
84397;-11.8469128;-77.1553658
84092;-11.8469971;-77.1550055
84174;-11.8470786;-77.1546471
84392;-11.8471573;-77.1543012
84373;-11.8472696;-77.1538953
84112;-11.847306;-77.1537637
84038;-11.8530299;-77.1352379
84040;-11.8566662;-77.1337278
84041;-11.8480502;-77.1418727
84341;-11.8494928;-77.1398851
84309;-11.8506184;-77.1391332
84202;-11.8508406;-77.1387498
84359;-11.8513578;-77.1378444
84043;-11.8517049;-77.1372677
84289;-11.8516849;-77.134824
84299;-11.8504291;-77.131349
84045;-11.8514148;-77.1392693
84239;-11.8519624;-77.1402039
84311;-11.8520474;-77.1409224
84226;-11.8525961;-77.1423226
84421;-11.8527614;-77.1434422
84048;-11.8522643;-77.1433829
84227;-11.8521587;-77.1423591
84270;-11.8517191;-77.1415246
84312;-11.8515785;-77.1409571
84238;-11.8515056;-77.1402371
84286;-11.8511305;-77.1396075
84050;-11.8509326;-77.1394455
84051;-11.8534768;-77.1383222
84052;-11.8526951;-77.1376185
84055;-11.8518746;-77.1439097
84056;-11.8518964;-77.1443899
84057;-11.8509377;-77.1375932
84058;-11.8512792;-77.1369588
84059;-11.8559773;-77.1390626
84061;-11.8473458;-77.1584898
84065;-11.8534266;-77.1414444
84066;-11.8538562;-77.1413731
84071;-11.8482181;-77.1419133
84076;-11.8495158;-77.1457731
84077;-11.8480542;-77.1592247
84078;-11.8476251;-77.1588467
84079;-11.8497534;-77.1528703
84080;-11.8507426;-77.1522402
84081;-11.8560939;-77.1419658
84085;-11.8479323;-77.1439499
84086;-11.8485675;-77.1441021
84087;-11.8537399;-77.1388842
84091;-11.8481266;-77.1555214
84093;-11.8457594;-77.1592922
84097;-11.8473582;-77.1598407
84098;-11.8469551;-77.1594474
84099;-11.8572553;-77.1397117
84101;-11.8470261;-77.160144
84102;-11.8466352;-77.159782
84105;-11.8466063;-77.1553932
84107;-11.848017;-77.1436248
84108;-11.8485459;-77.1437566
84109;-11.8565622;-77.1405538
84110;-11.8571958;-77.1410437
84111;-11.8469902;-77.1537132
84114;-11.8534823;-77.1419824
84115;-11.8490903;-77.139351
84116;-11.8493283;-77.1383933
84119;-11.8477226;-77.1577412
84121;-11.8492731;-77.1394774
84122;-11.8502376;-77.1389109
84126;-11.8538711;-77.1415552
84127;-11.853097;-77.1389161
84128;-11.8522748;-77.1382565
84130;-11.846048;-77.1589528
84131;-11.8529637;-77.1398631
84135;-11.8532271;-77.1385539
84136;-11.852523;-77.1379658
84137;-11.8546774;-77.1310095
84139;-11.8528522;-77.13921
84140;-11.8520392;-77.1385324
84142;-11.8481948;-77.1465808
84143;-11.8525794;-77.1395181
84303;-11.852786;-77.1392865
84210;-11.853043;-77.1389943
84231;-11.8540832;-77.1384655
84172;-11.8548104;-77.1390462
84321;-11.8555129;-77.1396403
84147;-11.8464157;-77.1600354
84199;-11.8467325;-77.1596696
84281;-11.8470648;-77.159338
84338;-11.8477113;-77.1587721
84208;-11.848186;-77.1581219
84377;-11.8484043;-77.1578088
84242;-11.8488638;-77.1569707
84316;-11.8490199;-77.1565507
84395;-11.8491686;-77.1561297
84248;-11.8493202;-77.1557008
84390;-11.8494782;-77.1552536
84205;-11.8495867;-77.1548624
84370;-11.8496614;-77.1545438
84179;-11.8497564;-77.1541818
84201;-11.8498476;-77.1538347
84152;-11.8454734;-77.1596484
84198;-11.8459603;-77.1590562
84279;-11.8462797;-77.1586798
84337;-11.8468361;-77.1581403
84376;-11.8473616;-77.1574191
84243;-11.8478005;-77.1565905
84315;-11.8479308;-77.1561953
84396;-11.8480363;-77.1558325
84247;-11.8481885;-77.1553601
84175;-11.8482609;-77.1551715
84391;-11.8483619;-77.1549082
84206;-11.848416;-77.1546002
84372;-11.8483903;-77.154287
84178;-11.848331;-77.1538633
84200;-11.8482924;-77.1534632
84159;-11.8512197;-77.1521532
84164;-11.8525943;-77.1480409
84167;-11.8593408;-77.1423145
84235;-11.8523632;-77.1489531
84258;-11.8545812;-77.1393231
84173;-11.8539095;-77.1401876
84176;-11.8568805;-77.141425
84323;-11.849051;-77.1540193
84180;-11.851319;-77.1515414
84412;-11.8506025;-77.1520026
84181;-11.8496141;-77.1526375
84184;-11.8590948;-77.1426499
84185;-11.8496014;-77.1385397
84203;-11.8498091;-77.13816
84386;-11.8510529;-77.1479641
84192;-11.8464151;-77.1594175
84280;-11.8467405;-77.1590661
84194;-11.8528337;-77.147573
84196;-11.8559307;-77.1406486
84262;-11.8555238;-77.1411643
84324;-11.8491369;-77.1536649
84204;-11.8490192;-77.1377262
84322;-11.8488848;-77.1547052
84207;-11.8486581;-77.1584654
84230;-11.8534017;-77.1393033
84211;-11.8496233;-77.1435896
84213;-11.8495173;-77.1421558
84335;-11.8454268;-77.1573291
84216;-11.8508814;-77.1366894
84358;-11.8505239;-77.1373528
84332;-11.8581367;-77.1405467
84219;-11.8575263;-77.139994
84329;-11.8502541;-77.1453258
84246;-11.8569975;-77.1399801
84229;-11.8575072;-77.1394496
84234;-11.8527189;-77.1475488
84241;-11.8494296;-77.1572712
84245;-11.8578946;-77.1408599
84274;-11.8572807;-77.1402579
84249;-11.850078;-77.1561025
84330;-11.8566643;-77.1423558
84252;-11.856141;-77.1419041
84264;-11.856228;-77.1417903
84265;-11.8498178;-77.1419972
84267;-11.8499802;-77.1435774
84271;-11.8515713;-77.1519268
84413;-11.8508367;-77.1523999
84272;-11.8498663;-77.1530588
84273;-11.8577818;-77.139714
84406;-11.8487373;-77.1420389
84366;-11.8491509;-77.1421319
84357;-11.8500703;-77.1416709
84360;-11.8521011;-77.1384599
84348;-11.8526018;-77.1378481
84310;-11.8489172;-77.1381729
84295;-11.8557584;-77.1393349
84298;-11.853811;-77.1378072
84302;-11.8528044;-77.1300285
84408;-11.8542086;-77.1319597
84308;-11.8575653;-77.1320566
84317;-11.8496374;-77.1568718
84319;-11.8566507;-77.1412371
84371;-11.8489646;-77.154376
84326;-11.8477117;-77.1468764
84419;-11.8572088;-77.1416934
84333;-11.858366;-77.1402767
84353;-11.8506579;-77.1451752
84351;-11.8504211;-77.1446988
84389;-11.850217;-77.1555925
84394;-11.8499546;-77.1565135
84350;-11.8498806;-77.1567603
84423;-11.8503835;-77.1430657
84363;-11.8496926;-77.1452608
84400;-11.8492685;-77.14363
84378;-11.8489757;-77.1580799
84393;-11.8468727;-77.1541271
84398;-11.8485411;-77.1436792
84416;-11.8588413;-77.1430345
84442;-11.8798948;-77.1264113
84556;-11.8798761;-77.1258805
84624;-11.8798553;-77.1252637
84573;-11.8798428;-77.1248899
84683;-11.8800031;-77.1239392
84425;-11.8802476;-77.1236583
84426;-11.8604123;-77.12997
84642;-11.8596689;-77.1301064
84643;-11.8591966;-77.1301042
84620;-11.8587368;-77.1297714
84660;-11.8587275;-77.1294109
84668;-11.8587181;-77.1290477
84427;-11.858697;-77.1284478
