source;x1;y1
88445;-77.0285779;-11.8705529
88446;-77.0293964;-11.8712559
88447;-77.0282885;-11.8687043
88448;-77.0275638;-11.8697018
88449;-77.0132366;-11.8714487
88450;-77.0139353;-11.8710259
88451;-77.0225671;-11.8736542
88452;-77.0217849;-11.874027
88453;-77.0223021;-11.873271
88454;-77.021517;-11.8736316
88455;-77.017071;-11.8674139
88456;-77.0166698;-11.8669994
88457;-77.0112117;-11.8699417
88458;-77.0108941;-11.8694458
88459;-77.0256915;-11.8739495
88460;-77.0248983;-11.8744762
88461;-77.0129345;-11.8709453
88462;-77.0136227;-11.8705234
88463;-77.0273124;-11.8673988
88464;-77.0259552;-11.8691264
88465;-77.0258833;-11.8692143
88466;-77.0255367;-11.8696075
88467;-77.0234412;-11.8723405
88468;-77.0233466;-11.8732039
88469;-77.0225667;-11.8697904
88470;-77.0231887;-11.8701826
88471;-77.0278842;-11.8730173
88472;-77.0268421;-11.8748211
88473;-77.0192812;-11.8703018
88474;-77.0187553;-11.8706438
88475;-77.0184384;-11.8685204
88476;-77.0191898;-11.8695008
88477;-77.0253298;-11.8701418
88478;-77.024697;-11.8705459
88479;-77.0229882;-11.8682368
88480;-77.0233672;-11.8688322
88481;-77.0235184;-11.8702275
88482;-77.0226781;-11.8712645
88483;-77.0223084;-11.8716367
88484;-77.0120404;-11.8700356
88485;-77.0114287;-11.8691047
88486;-77.0241213;-11.8713938
88487;-77.0237494;-11.8727587
88488;-77.0241672;-11.8676838
88489;-77.0231626;-11.8685108
88490;-77.009348;-11.8756673
88491;-77.0096218;-11.8761753
88492;-77.009925;-11.8766925
88493;-77.0120693;-11.8741245
88494;-77.0123619;-11.8746321
88495;-77.012661;-11.8751366
88496;-77.011178;-11.8746506
88497;-77.0114613;-11.8751417
88498;-77.0117481;-11.8756517
88499;-77.0224093;-11.8725605
88500;-77.0212915;-11.8732578
88501;-77.0294754;-11.8682779
88502;-77.028567;-11.8676002
88503;-77.0167479;-11.8666098
88504;-77.0267252;-11.8673889
88505;-77.0218078;-11.8613326
88506;-77.01232;-11.868536
88507;-77.0239595;-11.8700251
88508;-77.0248398;-11.8694335
88509;-77.0176548;-11.8680101
88510;-77.0173605;-11.8686758
88511;-77.0267054;-11.8681809
88512;-77.0275234;-11.8687559
88513;-77.0242671;-11.8704854
88514;-77.0237567;-11.8697224
88515;-77.0122398;-11.8679356
88516;-77.0123923;-11.8678371
88517;-77.0264769;-11.874269
88518;-77.0254654;-11.8762715
88519;-77.0250474;-11.8720263
88520;-77.0258918;-11.8709471
88521;-77.0102518;-11.875143
88522;-77.0105458;-11.8756598
88523;-77.0108441;-11.8761682
88524;-77.0180234;-11.8682915
88525;-77.0169848;-11.8674986
88526;-77.0270117;-11.8669891
88527;-77.026329;-11.8679418
88528;-77.0284552;-11.8664233
88529;-77.0275561;-11.8674413
88530;-77.0200196;-11.8708812
88531;-77.023954;-11.8673713
88532;-77.0257372;-11.8658481
88533;-77.0261108;-11.8655441
88534;-77.0261587;-11.8655083
88535;-77.0287296;-11.8635799
88536;-77.0242613;-11.8803766
88537;-77.025095;-11.8790779
88538;-77.0208792;-11.8703635
88539;-77.0177031;-11.8667841
88540;-77.0149398;-11.86823
88541;-77.0134355;-11.8692333
88542;-77.0135853;-11.874615
88543;-77.0133002;-11.8740989
88544;-77.012996;-11.8735975
88545;-77.0128044;-11.8732474
88546;-77.0296902;-11.8671093
88547;-77.0289618;-11.8678947
88548;-77.0252346;-11.8723414
88549;-77.0244172;-11.873755
88550;-77.0243323;-11.8687419
88551;-77.024078;-11.8683655
88552;-77.0238055;-11.8679618
88553;-77.0236183;-11.8676846
88554;-77.0142542;-11.8715384
88555;-77.013346;-11.8721006
88556;-77.0285558;-11.8657276
88557;-77.0271461;-11.8669925
88558;-77.012989;-11.8695389
88559;-77.0275445;-11.8715614
88560;-77.0272483;-11.8720765
88561;-77.0269934;-11.8725254
88562;-77.0202512;-11.8702634
88563;-77.0197893;-11.8705177
88564;-77.0189982;-11.8709939
88565;-77.0166662;-11.8643631
88566;-77.0217626;-11.8697907
88567;-77.0223428;-11.8701945
88568;-77.0229101;-11.8705355
88569;-77.0159725;-11.8679223
88570;-77.0164371;-11.8659738
88571;-77.0263576;-11.8649365
88572;-77.0265518;-11.8652142
88573;-77.0271629;-11.8661032
88574;-77.0263217;-11.8740529
88575;-77.0255549;-11.8755161
88576;-77.0251975;-11.8757781
88577;-77.0105829;-11.8703362
88578;-77.0117309;-11.8696158
88579;-77.0126539;-11.8690366
88580;-77.0281384;-11.8661003
88581;-77.0289457;-11.8669787
88582;-77.0128934;-11.8688702
88583;-77.0130585;-11.8687762
88584;-77.0143441;-11.8679303
88585;-77.0143092;-11.8707556
88586;-77.0141523;-11.8708533
88587;-77.0122806;-11.8699777
88588;-77.0135175;-11.8719167
88589;-77.0214173;-11.8719089
88590;-77.0220009;-11.8728354
88591;-77.0228283;-11.874032
88592;-77.0185749;-11.8717504
88593;-77.0178978;-11.8705731
88594;-77.0173296;-11.8695307
88595;-77.0163519;-11.8662056
88596;-77.0183085;-11.8679192
88597;-77.011412;-11.8740526
88598;-77.0190646;-11.8627475
88599;-77.0226132;-11.8686053
88600;-77.0230065;-11.869069
88601;-77.023556;-11.8698583
88602;-77.0259486;-11.8662061
88603;-77.0252476;-11.8681197
88604;-77.0291106;-11.8687221
88605;-77.0291665;-11.8686512
88606;-77.0300515;-11.8675566
88607;-77.0158037;-11.8664176
88608;-77.014844;-11.8657443
88609;-77.0251879;-11.8662932
88610;-77.025652;-11.8669622
88611;-77.0265922;-11.8683238
88612;-77.0156898;-11.8669052
88613;-77.0146198;-11.866024
88614;-77.0136379;-11.8652187
88615;-77.0286221;-11.8689365
88616;-77.027896;-11.8684311
88617;-77.0278075;-11.8683728
88618;-77.0269993;-11.8678097
88619;-77.0249958;-11.87285
88620;-77.0260802;-11.8745138
88621;-77.0177644;-11.8688693
88622;-77.0187058;-11.86755
88623;-77.0175166;-11.8687399
88624;-77.0161628;-11.869587
88625;-77.0152436;-11.8701921
88626;-77.0139049;-11.8730805
88627;-77.0141988;-11.8735882
88628;-77.0144919;-11.8741089
88629;-77.0260113;-11.8862179
88630;-77.0242085;-11.8871916
88631;-77.0173557;-11.8716376
88632;-77.016449;-11.872191
88633;-77.0154882;-11.8727957
88634;-77.0153328;-11.872894
88635;-77.0150789;-11.8654592
88636;-77.0158985;-11.8660173
88637;-77.0154704;-11.8679252
88638;-77.0139989;-11.8667182
88639;-77.0129549;-11.8658462
88640;-77.0288987;-11.8685638
88641;-77.0271646;-11.8708662
88642;-77.0256069;-11.8705363
88643;-77.0249391;-11.8718441
88644;-77.0241766;-11.8733809
88645;-77.0237507;-11.8738718
88646;-77.014986;-11.8663474
88647;-77.0143876;-11.867037
88648;-77.0139865;-11.8674976
88649;-77.0127097;-11.8682844
88650;-77.0241795;-11.8698725
88651;-77.0244789;-11.8702707
88652;-77.0251885;-11.8713556
88653;-77.027719;-11.8716426
88654;-77.0276374;-11.873425
88655;-77.0262687;-11.8718521
88656;-77.0145458;-11.8681221
88657;-77.015055;-11.8675687
88658;-77.0153015;-11.8666072
88659;-77.0135993;-11.8677314
88660;-77.013942;-11.8682113
88661;-77.0143005;-11.8686778
88662;-77.014642;-11.8691509
88663;-77.0268935;-11.8696053
88664;-77.0262724;-11.8687277
88665;-77.0254563;-11.8675256
88666;-77.0248151;-11.8665958
88667;-77.0173197;-11.8671694
88668;-77.0160431;-11.8684114
88669;-77.0272696;-11.8692804
88670;-77.0278205;-11.8700162
88671;-77.0283647;-11.8708234
88672;-77.0136124;-11.8725676
88673;-77.014541;-11.8720381
88674;-77.0269048;-11.8706828
88675;-77.0266448;-11.8711724
88676;-77.0256521;-11.8730237
88677;-77.0246598;-11.871397
88678;-77.0238612;-11.8729104
88679;-77.0243791;-11.8718452
88680;-77.0238981;-11.8710029
88681;-77.0233518;-11.8699967
88682;-77.0228345;-11.8699592
88683;-77.023285;-11.8694425
88684;-77.0247328;-11.8684896
88685;-77.0251802;-11.8682004
88686;-77.026377;-11.8716465
88687;-77.0251034;-11.8698195
88688;-77.024632;-11.8691293
88689;-77.0187143;-11.8681669
88690;-77.0195257;-11.8692308
88691;-77.0204873;-11.8705995
88692;-77.0266808;-11.8720876
88693;-77.025859;-11.8733417
88694;-77.0254457;-11.8735926
88695;-77.0246365;-11.8740838
88696;-77.0240894;-11.8744119
88697;-77.0186373;-11.8694135
88698;-77.0176364;-11.8700383
88699;-77.0167524;-11.8705963
88700;-77.0158621;-11.8711637
88701;-77.0148969;-11.871779
88702;-77.0147438;-11.8718767
88703;-77.0306766;-11.8836822
88704;-77.030587;-11.883548
88705;-77.0301056;-11.8827299
88706;-77.0295373;-11.8817327
88707;-77.0159908;-11.8656158
88708;-77.0154124;-11.8682377
88709;-77.0242122;-11.8604422
88710;-77.0278834;-11.864218
88711;-77.0306106;-11.8674938
88712;-77.0293998;-11.8667498
88713;-77.0293138;-11.8666603
88714;-77.0275449;-11.8644712
88715;-77.0273943;-11.8643048
88716;-77.0124725;-11.8616609
88717;-77.0153893;-11.8650864
88718;-77.0167413;-11.872849
88719;-77.0163828;-11.8722296
88720;-77.016086;-11.8717127
88721;-77.0157951;-11.8712061
88722;-77.0155022;-11.8706877
88723;-77.0225185;-11.8710315
88724;-77.0250109;-11.8688857
88725;-77.0254592;-11.8685974
88726;-77.0370108;-11.8971678
88727;-77.0364368;-11.898041
88728;-77.038357;-11.8995313
88729;-77.0387748;-11.8993237
88730;-77.0346598;-11.9004009
88731;-77.0344164;-11.9007656
88732;-77.0360757;-11.8955839
88733;-77.0375038;-11.8979519
88734;-77.0366912;-11.8991974
88735;-77.037054;-11.8994317
88736;-77.0377389;-11.8983749
88737;-77.0316815;-11.901736
88738;-77.0321692;-11.9009732
88739;-77.036332;-11.8989655
88740;-77.0372729;-11.8975487
88741;-77.0396765;-11.9009624
88742;-77.0390361;-11.8998119
88743;-77.0383658;-11.8985657
88744;-77.0319027;-11.8987241
88745;-77.0318023;-11.8988098
88746;-77.0306277;-11.9016308
88747;-77.0390863;-11.8996053
88748;-77.038659;-11.8991073
88749;-77.0319473;-11.9013209
88750;-77.0312363;-11.9008765
88751;-77.0317571;-11.8994159
88752;-77.032978;-11.9005264
88753;-77.0344567;-11.8971418
88754;-77.0358688;-11.8981619
88755;-77.0350947;-11.8965979
88756;-77.0363351;-11.8974581
88757;-77.0325221;-11.90123
88758;-77.0312683;-11.9002824
88759;-77.0308523;-11.9001975
88760;-77.0327504;-11.9008777
88761;-77.0314762;-11.8997509
88762;-77.044952;-11.8915061
88763;-77.0390746;-11.8925533
88764;-77.0389868;-11.8926253
88765;-77.0368276;-11.8944404
88766;-77.0361395;-11.8950213
88767;-77.030639;-11.9009013
88768;-77.0445001;-11.8881071
88769;-77.0438003;-11.889887
88770;-77.0388322;-11.892451
88771;-77.0389333;-11.8923731
88772;-77.0403249;-11.8912154
88773;-77.0428274;-11.8890712
88774;-77.0431031;-11.8889899
88775;-77.0465561;-11.8864123
88776;-77.0479735;-11.8965336
88777;-77.0465136;-11.8939049
88778;-77.0462307;-11.8934624
88779;-77.039133;-11.8926183
88780;-77.0390401;-11.8926876
88781;-77.0378926;-11.8936901
88782;-77.0444414;-11.8905803
88783;-77.0443874;-11.89084
88784;-77.0440992;-11.8909388
88785;-77.0211473;-12.1537616
88786;-77.0196651;-12.1534402
88787;-77.0163107;-12.1561043
88788;-77.0164896;-12.1573349
88789;-77.020722;-12.1552439
88790;-77.021597;-12.152175
88791;-77.0203738;-12.1525337
88792;-77.0201546;-12.1535464
88793;-77.0208698;-12.1527977
88794;-77.0206579;-12.1536555
88795;-77.0168884;-12.1560162
88796;-77.0209083;-12.1546051
88797;-77.0212606;-12.1547433
88798;-77.0227539;-12.1553289
88799;-77.0193725;-12.1563847
88800;-77.0190581;-12.158388
88801;-77.0147624;-12.1562934
88802;-77.0142485;-12.1553732
88803;-77.0167255;-11.8653074
88804;-77.0171709;-11.8648442
88805;-77.0192052;-11.8629924
88806;-77.0221387;-11.8616108
88807;-77.0219944;-11.8627226
88808;-77.0225886;-11.8619891
88809;-77.0199614;-11.8643116
88810;-77.0183145;-11.8659593
88811;-77.0179091;-11.8663227
88812;-77.0227883;-11.8681275
88813;-77.0203307;-11.8640419
88814;-77.0200142;-11.863671
88815;-77.0216359;-11.8630887
88816;-77.0210851;-11.8621355
88817;-77.0203057;-11.8677751
88818;-77.0213142;-11.8665476
88819;-77.0221347;-11.8667727
88820;-77.0224897;-11.8670383
88821;-77.0179157;-11.8641768
88822;-77.0172308;-11.8634651
88823;-77.028204;-11.8633352
88824;-77.0275602;-11.8638584
88825;-77.0246296;-11.8643686
88826;-77.0243034;-11.8652576
88827;-77.0275068;-11.8633069
88828;-77.0270343;-11.8627683
88829;-77.022693;-11.865557
88830;-77.0218889;-11.8665906
88831;-77.0243395;-11.8639811
88832;-77.0240161;-11.8648507
88833;-77.0267811;-11.8638969
88834;-77.0266328;-11.8636169
88835;-77.0240607;-11.8609489
88836;-77.023276;-11.8616589
88837;-77.0270494;-11.8622212
88838;-77.0265091;-11.8626365
88839;-77.0256836;-11.8641087
88840;-77.0195435;-11.862628
88841;-77.0198584;-11.863215
88842;-77.0227551;-11.8666839
88843;-77.0223903;-11.866425
88844;-77.0235943;-11.8629046
88845;-77.0228532;-11.8637916
88846;-77.022203;-11.868048
88847;-77.0218186;-11.8682947
88848;-77.0233042;-11.864644
88849;-77.0244524;-11.8662858
88850;-77.0200122;-11.8673787
88851;-77.0210967;-11.8661823
88852;-77.0170387;-11.8637999
88853;-77.0176304;-11.8644304
88854;-77.0267953;-11.861929
88855;-77.0262895;-11.8623347
88856;-77.0194884;-11.8634864
88857;-77.0202375;-11.8629368
88858;-77.0188332;-11.8633301
88859;-77.0193167;-11.8640936
88860;-77.0247491;-11.8617072
88861;-77.0237843;-11.8606423
88862;-77.0252341;-11.8651761
88863;-77.0250549;-11.8664012
88864;-77.0273254;-11.8625375
88865;-77.0267558;-11.8629891
88866;-77.0178694;-11.8630553
88867;-77.0184443;-11.8636933
88868;-77.020815;-11.864777
88869;-77.0216765;-11.8641126
88870;-77.027881;-11.8629915
88871;-77.0285565;-11.8637104
88872;-77.0256068;-11.8639892
88873;-77.0258792;-11.864367
88874;-77.0240697;-11.8665895
88875;-77.0246452;-11.8661329
88876;-77.0241025;-11.8666357
88877;-77.0236977;-11.8669992
88878;-77.0226719;-11.8679214
88879;-77.0277785;-11.8630778
88880;-77.0231106;-11.862086
88881;-77.0229527;-11.8622792
88882;-77.0219527;-11.8635412
88883;-77.0246912;-11.8658066
88884;-77.0236078;-11.8642727
88885;-77.0209296;-11.8677345
88886;-77.0221756;-11.8693609
88887;-77.0272222;-11.8635469
88888;-77.0225927;-11.8644721
88889;-77.0221623;-11.8648065
88890;-77.0212487;-11.8654958
88891;-77.0208755;-11.8657809
88892;-77.0240581;-11.863076
88893;-77.0239183;-11.8632454
88894;-77.0227377;-11.864677
88895;-77.0200116;-11.866735
88896;-77.0186209;-11.8656425
88897;-77.0181311;-11.8651861
88898;-77.0253973;-11.8646215
88899;-77.0254882;-11.8645707
88900;-77.0234052;-11.8672622
88901;-77.0225283;-11.8662373
88902;-77.0232731;-11.8626524
88903;-77.0223339;-11.8640856
88904;-77.0249047;-11.8647361
88905;-77.0190751;-11.8637122
88906;-77.0175199;-11.8651769
88907;-77.0170508;-11.8656138
88908;-77.0213116;-11.8643971
88909;-77.0207945;-11.8637071
88910;-77.0203725;-11.8649502
88911;-77.0191888;-11.8660886
88912;-77.0241032;-11.8636655
88913;-77.0229847;-11.8650349
88914;-77.0231254;-11.8668757
88915;-77.0225369;-11.8676822
88916;-77.0221368;-11.8679344
88917;-77.0228108;-11.8647804
88918;-77.0224698;-11.8652414
88919;-77.0216822;-11.8662459
88920;-77.021378;-11.8666511
88921;-77.0217893;-11.8623979
88922;-77.0213681;-11.8626841
88923;-77.0204998;-11.8633201
88924;-77.0197298;-11.8638898
88925;-77.0266275;-11.862808
88926;-77.0248185;-11.8636852
88927;-77.0191032;-11.8642881
88928;-77.0195301;-11.8647398
88929;-77.0200412;-11.8652716
88930;-77.0205312;-11.8661641
88931;-77.0222248;-11.8631978
88932;-77.022615;-11.8634898
88933;-77.0231262;-11.8641743
88934;-77.0197642;-11.8655404
88935;-77.0192572;-11.8650107
88936;-77.0184965;-11.8642577
88937;-77.018184;-11.8639363
88938;-77.021245;-11.8673493
88939;-77.022397;-11.8689627
88940;-77.0218874;-11.8644178
88941;-77.0210202;-11.8650927
88942;-77.0206458;-11.865373
88943;-77.0203103;-11.8657617
88944;-77.0197032;-11.8670756
88945;-77.0163268;-11.8648657
88946;-77.0228565;-11.8657882
88947;-77.0220595;-11.866875
88948;-77.0215664;-11.8669568
88949;-77.0206116;-11.8681228
88950;-77.018799;-11.8645654
88951;-77.0178287;-11.8654809
88952;-77.0234623;-11.8657339
88953;-77.0231336;-11.8661784
88954;-77.0228853;-11.8665101
88955;-77.0223052;-11.8672847
88956;-77.0219974;-11.8676956
88957;-77.0120077;-11.8655285
88958;-77.0110476;-11.864565
88959;-77.0109419;-11.8650784
88960;-77.0115796;-11.8657066
88961;-77.0118151;-11.8645247
88962;-77.0113398;-11.8646994
88963;-77.0138643;-11.8659691
88964;-77.0135072;-11.8656831
88965;-77.0129057;-11.8639758
88966;-77.0126397;-11.8643619
88967;-77.0109139;-11.8640718
88968;-77.0111496;-11.8643732
88969;-77.0126956;-11.8632559
88970;-77.012979;-11.8628457
88971;-77.0128097;-11.8639122
88972;-77.0130758;-11.8635157
88973;-77.0116853;-11.8641697
88974;-77.0122095;-11.8654444
88975;-77.0126924;-11.8608735
88976;-77.0105727;-11.8652723
88977;-77.0120954;-11.8639965
88978;-77.0126423;-11.8652697
88979;-77.0124771;-11.8631256
88980;-77.0135674;-11.8638597
88981;-77.0132277;-11.8667446
88982;-77.0135477;-11.8663502
88983;-77.0141445;-11.8656319
88984;-77.0139009;-11.8634864
88985;-77.0122544;-11.8623183
88986;-77.0137192;-11.8633764
88987;-77.0133665;-11.8661826
88988;-77.0141592;-11.863731
88989;-77.0126385;-11.8626016
88990;-77.0132756;-11.8648004
88991;-77.0119111;-11.863417
88992;-77.0123246;-11.8636202
88993;-77.0134232;-11.8643188
88994;-77.0138181;-11.8645849
88995;-77.0150345;-11.8655149
88996;-77.0092365;-11.8579221
88997;-77.012517;-11.8615012
88998;-76.9022413;-12.044494
88999;-76.903377;-12.0428724
89000;-76.8978032;-12.043159
89001;-76.8967171;-12.041629
89002;-76.9055846;-12.0329692
89003;-76.9055414;-12.0347001
89004;-76.9051206;-12.0354789
89005;-76.9051663;-12.0348317
89006;-76.9048814;-12.0423203
89007;-76.9044488;-12.0428518
89008;-76.9059089;-12.0348024
89009;-76.9077544;-12.0384759
89010;-76.9031573;-12.033305
89011;-76.8976217;-12.0431074
89012;-76.8962665;-12.044302
89013;-76.9052733;-12.0314809
89014;-76.9052192;-12.0323548
89015;-76.898042;-12.0349152
89016;-76.8998553;-12.0365766
89017;-76.9007117;-12.0390841
89018;-76.9025994;-12.0440858
89019;-76.9024488;-12.0437555
89020;-76.9040825;-12.0433235
89021;-76.9046187;-12.044789
89022;-76.9031364;-12.033209
89023;-76.9018428;-12.0441761
89024;-76.8990226;-12.0357253
89025;-76.8954563;-12.0371896
89026;-76.9056152;-12.0334775
89027;-76.9061148;-12.0334703
89028;-76.9108803;-12.0291599
89029;-76.910422;-12.0290966
89030;-76.9099594;-12.0290365
89031;-76.9095932;-12.0289733
89032;-76.9080709;-12.028762
89033;-76.9035381;-12.0263455
89034;-76.9033269;-12.0279804
89035;-76.9038375;-12.026389
89036;-76.9040197;-12.0250168
89037;-76.9046435;-12.0250939
89038;-76.9044646;-12.026477
89039;-76.8991145;-12.027386
89040;-77.0234832;-12.0905816
89041;-77.0231315;-12.09029
89042;-77.0221618;-12.0909904
89043;-77.0226543;-12.091278
89044;-77.0244442;-12.0909556
89045;-77.0253341;-12.0910703
89046;-77.021404;-12.0907481
89047;-77.0207744;-12.0905837
89048;-77.0259206;-12.0911537
89049;-77.0270604;-12.0913111
89050;-77.0301034;-12.0917273
89051;-77.0303044;-12.0917658
89052;-77.0322227;-12.0920537
89053;-76.9883692;-12.0860631
89054;-76.9966079;-12.08736
89055;-76.9964321;-12.0873355
89056;-76.9834927;-12.1952024
89057;-76.9820551;-12.1965832
89058;-76.9805462;-12.1980443
89059;-76.9798082;-12.1987661
89060;-76.8057331;-12.3554599
89061;-76.8059908;-12.3558548
89062;-76.8082941;-12.3542308
89063;-76.8087183;-12.3549361
89064;-76.8055673;-12.3561126
89065;-76.8050591;-12.3553695
89066;-76.8101061;-12.3507667
89067;-76.8101125;-12.3512514
89068;-76.8065264;-12.3551712
89069;-76.8066559;-12.3556276
89070;-76.8112725;-12.3537931
89071;-76.8110863;-12.3533192
89072;-76.8026882;-12.357786
89073;-76.8024985;-12.3575258
89074;-76.8074489;-12.3545393
89075;-76.8076772;-12.3552848
89076;-76.8100432;-12.3533397
89077;-76.8103048;-12.3541786
89078;-76.8030927;-12.3575148
89079;-76.8027843;-12.3570338
89080;-76.8095532;-12.354539
89081;-76.8091846;-12.3538976
89082;-76.8047816;-12.3566368
89083;-76.8043584;-12.3559913
89084;-76.8040042;-12.357154
89085;-76.8035017;-12.3563736
89086;-76.9250452;-12.0422506
89087;-76.9225199;-12.0447715
89088;-76.9234073;-12.0441168
89089;-76.9233621;-12.0457054
89090;-76.9310877;-12.0475864
89091;-76.9248186;-12.0563604
89092;-76.9323395;-12.0527668
89093;-76.9359882;-12.0635029
89094;-76.9353728;-12.0631128
89095;-76.9347775;-12.0677232
89096;-76.9355821;-12.0640798
89097;-76.9361748;-12.0624564
89098;-76.9365947;-12.0613928
89099;-76.9369758;-12.0604008
89100;-76.9355435;-12.0626761
89101;-76.9363875;-12.0625361
89102;-76.9394868;-12.0644467
89103;-76.9390147;-12.0641278
89104;-76.9768601;-12.1966724
89105;-76.9763727;-12.196747
89106;-76.9759331;-12.1968246
89107;-76.9754948;-12.1969142
89108;-76.9745405;-12.1971451
89109;-76.9735577;-12.1973337
89110;-76.975378;-12.1988248
89111;-76.9760197;-12.1994307
89112;-76.9778946;-12.1975113
89113;-76.9770425;-12.1976623
89114;-76.9765584;-12.1977481
89115;-76.9747168;-12.1980744
89116;-76.9737187;-12.1982513
89117;-76.9735678;-12.1987357
89118;-76.9739116;-12.1992475
89119;-76.9741165;-12.2002803
89120;-76.9739552;-12.2008466
89121;-76.9741622;-12.2019743
89122;-77.0472017;-11.9471684
89123;-77.0472868;-11.9476059
89124;-77.0473628;-11.94805
89125;-77.0474139;-11.9485036
89126;-77.0474445;-11.9489272
89127;-77.0474534;-11.9493997
89128;-77.0474121;-11.9498826
89129;-77.0474874;-11.9531271
89130;-77.0478563;-11.9540877
89131;-77.0482371;-11.9550522
89132;-77.0486191;-11.9560084
89133;-77.0489799;-11.9569857
89134;-77.0492701;-11.9577086
89135;-77.0496083;-11.9586439
89136;-77.0499893;-11.9596078
89137;-77.0505151;-11.9609958
89138;-76.9491777;-12.0576254
89139;-76.949608;-12.05658
89140;-76.9591482;-12.0467109
89141;-76.9595811;-12.0457219
89142;-76.95958;-12.0469
89143;-76.9600181;-12.045915
89144;-76.9721409;-12.0657036
89145;-76.9731682;-12.0661258
89146;-76.9597682;-12.0487035
89147;-76.9602079;-12.0476108
89148;-76.9593581;-12.0485272
89149;-76.959809;-12.047443
89150;-76.9602647;-12.0471887
89151;-76.9606823;-12.0462085
89152;-76.976673;-12.0690295
89153;-76.9774108;-12.0672817
89154;-76.9728917;-12.0493759
89155;-76.9721193;-12.0510944
89156;-76.9791658;-12.0695813
89157;-76.9795488;-12.069431
89158;-76.9799467;-12.069284
89159;-76.9803569;-12.0691235
89160;-76.8261209;-12.3302092
89161;-76.8254973;-12.3342762
89162;-76.8364132;-12.3233152
89163;-76.8304627;-12.332118
89164;-76.8366123;-12.3217917
89165;-76.8376613;-12.3238631
89166;-76.8298838;-12.3330866
89167;-76.8280622;-12.3282743
89168;-76.8294799;-12.332496
89169;-76.8280091;-12.3331028
89170;-76.8257781;-12.3284869
89171;-76.8253089;-12.3284938
89172;-76.8285775;-12.3290803
89173;-76.8283228;-12.32949
89174;-76.8290824;-12.3327487
89175;-76.8294753;-12.3333474
89176;-76.8253774;-12.3306472
89177;-76.8262958;-12.3306109
89178;-76.8279018;-12.3314222
89179;-76.8283578;-12.3312119
89180;-76.8247927;-12.3291711
89181;-76.825337;-12.329148
89182;-76.829185;-12.3314037
89183;-76.8285505;-12.3316549
89184;-76.8271888;-12.3345566
89185;-76.8269656;-12.3340314
89186;-76.8282175;-12.3289038
89187;-76.8279527;-12.3292972
89188;-76.8249356;-12.327827
89189;-76.8252905;-12.3280645
89190;-76.8247687;-12.3285785
89191;-76.8253117;-12.3285603
89192;-76.8257942;-12.3273671
89193;-76.8290746;-12.3342011
89194;-76.8286834;-12.3329941
89195;-76.8282344;-12.3280047
89196;-76.8367279;-12.3215111
89197;-76.8360109;-12.3244148
89198;-76.8256006;-12.3268587
89199;-76.8252166;-12.3361999
89200;-76.8259524;-12.3333116
89201;-76.8267727;-12.3330504
89202;-76.829514;-12.3339046
89203;-76.8305423;-12.3332896
89204;-76.8292275;-12.3320766
89205;-76.8284149;-12.3325973
89206;-76.8341958;-12.3290202
89207;-76.8304511;-12.3316991
89208;-76.8373689;-12.3239872
89209;-76.8344168;-12.3286942
89210;-76.8292699;-12.3294196
89211;-76.827798;-12.3286937
89212;-76.8300469;-12.3331165
89213;-76.82886;-12.3337402
89214;-76.8277176;-12.3297223
89215;-76.8292298;-12.3302677
89216;-76.8262392;-12.3349295
89217;-76.8280971;-12.3341994
89218;-76.8346538;-12.3285956
89219;-76.8302445;-12.3321548
89220;-76.8368195;-12.3224343
89221;-76.8370392;-12.3235205
89222;-76.8341533;-12.3287874
89223;-76.8342335;-12.3292691
89224;-76.8258988;-12.3297027
89225;-76.8260065;-12.3279152
89226;-76.8253737;-12.3300032
89227;-76.8267875;-12.3246272
89228;-76.8254257;-12.3323522
89229;-76.8263976;-12.332151
89230;-76.8248439;-12.3303168
89231;-76.8263915;-12.3294329
89232;-76.8261759;-12.3316443
89233;-76.8269537;-12.3335069
89234;-76.826612;-12.3248937
89235;-76.8259678;-12.3337737
89236;-76.8274284;-12.3333242
89237;-76.8287017;-12.3307087
89238;-76.8280657;-12.3305307
89239;-76.8253984;-12.3316512
89240;-76.826682;-12.3315226
89241;-76.824867;-12.3311865
89242;-76.8253799;-12.3311786
89243;-76.8270171;-12.3308501
89244;-76.8274804;-12.3290512
89245;-76.8292464;-12.3299171
89246;-76.8287418;-12.3302313
89247;-76.82649;-12.3310632
89248;-76.8276094;-12.3337834
89249;-76.8259368;-12.3328434
89250;-76.8264834;-12.3352146
89251;-76.8297299;-12.3323514
89252;-76.8300437;-12.3329887
89253;-76.8281352;-12.3335808
89254;-76.8259839;-12.3342583
89255;-76.8249842;-12.3342951
89256;-76.827897;-12.3292682
89257;-76.8288402;-12.3323245
89258;-76.8249282;-12.3328828
89259;-76.8254458;-12.3328661
89260;-76.8265941;-12.3325998
89261;-76.8270555;-12.3324164
89262;-76.8275926;-12.3322028
89263;-76.8360924;-12.3222528
89264;-76.829912;-12.3322447
89265;-76.8300726;-12.3335561
89266;-76.8421792;-12.3082427
89267;-76.8457283;-12.3047455
89268;-76.8428719;-12.3089343
89269;-76.8473032;-12.3052871
89270;-76.8362351;-12.3122105
89271;-76.8318851;-12.3185178
89272;-76.8375888;-12.3102509
89273;-76.8365046;-12.3112905
89274;-76.8440514;-12.3064314
89275;-76.8446916;-12.3070752
89276;-76.8431636;-12.3072917
